date,hour,wait_time_mean,wait_time_max,wait_time_std,n_observations,total_guests,total_units,temp,feels_like,humidity,wind_speed,pressure,clouds_all,rain_1h,snow_1h,weather_main,temp_category
2020-02-07,16,21.756756756756758,75,19.52553591262284,148,17926.9996,2316.9332,9.03,7.39,73,2.93,1021,78,0.0,0.0,Clouds,5-10°C
2020-02-07,17,16.216216216216218,60,16.502129543278244,148,16782.0,2229.8667,7.96,6.16,81,2.85,1021,95,0.0,0.0,Clouds,5-10°C
2020-02-07,18,13.716216216216216,60,15.812696414543305,148,9544.5001,2229.0666,7.11,5.02,83,3.03,1021,96,0.0,0.0,Clouds,5-10°C
2020-02-07,19,0.0,0,0.0,148,293.9999,2195.4667,7.31,5.26,81,3.03,1021,97,0.0,0.0,Clouds,5-10°C
2020-02-07,20,0.0,0,0.0,148,0.0,2196.0,7.32,5.2,82,3.14,1021,97,0.0,0.0,Clouds,5-10°C
2020-02-07,21,0.0,0,0.0,148,0.0,2196.0,7.45,5.28,82,3.27,1021,94,0.0,0.0,Clouds,5-10°C
2020-02-07,22,0.0,0,0.0,148,0.0,2196.0,7.45,5.15,84,3.48,1021,87,0.0,0.0,Clouds,5-10°C
2020-02-08,9,13.006756756756756,75,18.227025095489022,148,10814.0005,2177.8666,9.18,6.77,83,4.49,1021,90,0.0,0.0,Clouds,5-10°C
2020-02-08,10,26.216216216216218,85,23.572306055973183,148,18083.999499999998,2254.9334,9.77,7.59,82,4.3,1021,96,0.0,0.0,Clouds,5-10°C
2020-02-08,11,30.70945945945946,120,26.992126183320657,148,18935.5001,2375.2001,10.23,9.45,82,4.45,1022,99,0.0,0.0,Clouds,10-15°C
2020-02-08,12,29.66216216216216,120,26.060253065752747,148,20455.0002,2398.5334,10.56,9.81,82,4.29,1021,96,0.0,0.0,Clouds,10-15°C
2020-02-08,13,26.756756756756758,75,21.268168422534032,148,22010.0001,2394.8,10.66,9.9,81,3.8,1021,99,0.0,0.0,Clouds,10-15°C
2020-02-08,14,27.56756756756757,90,21.94215095656864,148,21080.0004,2389.7333,10.28,9.45,80,3.34,1021,100,0.0,0.0,Clouds,10-15°C
2020-02-08,15,28.64864864864865,90,24.093035340175035,148,20503.9999,2377.2,10.24,9.51,84,2.62,1021,100,0.15,0.0,Rain,10-15°C
2020-02-08,16,28.614864864864863,120,23.746256031042414,148,20033.7999,2340.3333,9.38,7.9,88,2.79,1022,100,0.23,0.0,Rain,5-10°C
2020-02-08,17,23.75,90,23.552481562567927,148,15990.0002,2212.9333,8.96,7.21,91,3.09,1022,100,0.13,0.0,Rain,5-10°C
2020-02-08,18,19.425675675675677,90,24.331355212546868,148,13506.5003,2171.4666,8.52,6.44,93,3.5,1022,100,0.0,0.0,Clouds,5-10°C
2020-02-08,19,7.297297297297297,80,16.622851028604458,148,6221.9998,2123.5334,8.13,5.96,93,3.52,1022,85,0.0,0.0,Clouds,5-10°C
2020-02-08,20,0.0,0,0.0,148,794.5001,2107.8,7.7,5.51,95,3.39,1022,34,0.0,0.0,Clouds,5-10°C
2020-02-08,21,0.0,0,0.0,148,2069.9994,2104.6666,7.46,5.27,95,3.3,1022,24,0.0,0.0,Clouds,5-10°C
2020-02-08,22,0.0,0,0.0,148,1690.0003,2101.2,7.23,4.55,95,4.1,1021,54,0.0,0.0,Clouds,5-10°C
2020-02-09,9,12.297297297297296,75,18.64799581048182,148,11673.0004,2180.0666,8.55,4.52,87,9.03,1016,100,0.0,0.0,Clouds,5-10°C
2020-02-09,10,22.06081081081081,110,23.747030276587452,148,17167.0,2254.0666,9.3,5.65,83,8.45,1015,100,0.0,0.0,Clouds,5-10°C
2020-02-09,11,23.85135135135135,110,23.99755227451811,148,20066.0003,2408.8667,10.54,9.74,80,8.27,1014,100,0.0,0.0,Clouds,10-15°C
2020-02-09,12,23.91891891891892,85,22.212184409424463,148,18911.9999,2427.1333,11.66,10.89,77,8.77,1012,100,0.0,0.0,Clouds,10-15°C
2020-02-09,13,22.195945945945947,70,20.297333621939696,148,18721.5,2424.7999,12.19,11.5,78,8.29,1011,100,0.0,0.0,Clouds,10-15°C
2020-02-09,14,21.41891891891892,75,19.16665667441804,148,17487.0001,2423.4667,11.69,10.9,76,11.36,1010,100,0.1,0.0,Rain,10-15°C
2020-02-09,15,23.10810810810811,85,20.474020417169044,148,15665.4999,2412.3998,11.51,10.94,85,11.96,1008,100,0.67,0.0,Rain,10-15°C
2020-02-09,16,22.195945945945947,75,20.246998193159225,148,15449.4998,2411.4,11.45,10.82,83,12.43,1007,100,0.45,0.0,Rain,10-15°C
2020-02-09,17,17.16216216216216,75,19.096622935434166,148,13920.9998,2281.3998,11.71,11.16,85,12.85,1006,100,0.16,0.0,Rain,10-15°C
2020-02-09,18,10.067567567567568,60,14.404110412104979,148,9440.8336,2410.3333000000002,11.67,11.22,89,12.94,1005,100,1.14,0.0,Rain,10-15°C
2020-02-09,19,0.0,0,0.0,148,361.0,2403.3333000000002,11.63,11.22,91,12.8,1004,100,0.3,0.0,Rain,10-15°C
2020-02-09,20,0.0,0,0.0,148,0.0,2404.0,11.82,11.49,93,12.51,1003,100,0.71,0.0,Rain,10-15°C
2020-02-09,21,0.0,0,0.0,148,0.0,2404.0,12.36,12.05,92,12.68,1002,100,0.77,0.0,Rain,10-15°C
2020-02-09,22,0.0,0,0.0,148,0.0,2404.0,12.6,12.37,94,10.87,1002,99,0.83,0.0,Rain,10-15°C
2020-02-10,9,9.695945945945946,75,15.487830985096283,148,10326.4998,2161.5996999999998,8.62,4.75,78,8.47,1013,27,0.0,0.0,Clouds,5-10°C
2020-02-10,10,20.37162162162162,105,23.74102921317342,148,14606.9998,2205.8667,9.53,5.86,76,8.82,1013,50,0.0,0.0,Clouds,5-10°C
2020-02-10,11,22.56756756756757,105,21.84894404651594,148,13366.3335,2270.5999,10.05,9.02,73,10.16,1013,59,0.0,0.0,Clouds,10-15°C
2020-02-10,12,21.18243243243243,105,18.756962303618064,148,15555.4999,2301.3334,10.57,9.54,71,9.87,1013,67,0.0,0.0,Clouds,10-15°C
2020-02-10,13,18.91891891891892,65,17.315996109733117,148,18031.6669,2387.2,10.98,9.88,67,9.75,1011,87,0.0,0.0,Clouds,10-15°C
2020-02-10,14,19.35810810810811,70,18.619721143025078,148,18339.0001,2371.7333,9.99,6.47,76,8.79,1010,99,1.07,0.0,Rain,5-10°C
2020-02-10,15,19.56081081081081,75,19.508667653733504,148,16602.0,2224.0001,10.22,9.44,82,9.95,1008,65,0.69,0.0,Rain,10-15°C
2020-02-10,16,19.527027027027028,75,19.763377780768828,148,15730.1662,2179.6671,10.39,9.52,78,9.22,1008,70,0.78,0.0,Rain,10-15°C
2020-02-10,17,14.864864864864865,60,16.982843943727108,148,12076.4997,2133.533,10.25,9.34,77,9.87,1007,99,1.19,0.0,Rain,10-15°C
2020-02-10,18,8.108108108108109,60,13.582769765097046,148,8084.9998,2104.8667,9.58,5.64,75,10.07,1007,99,0.34,0.0,Rain,5-10°C
2020-02-10,19,1.385135135135135,60,5.942495008023967,148,180.5,2104.0,10.18,9.34,80,10.26,1007,95,0.25,0.0,Rain,10-15°C
2020-02-10,20,0.0,0,0.0,148,0.0,2104.0,7.72,3.15,91,10.19,1007,100,0.56,0.0,Rain,5-10°C
2020-02-10,21,0.0,0,0.0,148,0.0,2104.0,7.37,2.63,91,10.41,1008,80,1.52,0.0,Rain,5-10°C
2020-02-10,22,0.0,0,0.0,148,0.0,2104.0,7.69,3.58,86,8.31,1009,87,0.6,0.0,Rain,5-10°C
2020-02-11,9,10.27027027027027,75,16.44185574485497,148,10029.0003,2173.2666,6.46,2.35,84,7.12,1015,23,0.0,0.0,Clouds,5-10°C
2020-02-11,10,18.58108108108108,100,20.841485810663837,148,17313.0002,2226.0002,6.9,2.71,78,7.78,1015,34,0.0,0.0,Clouds,5-10°C
2020-02-11,11,21.824324324324323,90,20.380301352380094,148,18300.5,2294.6,7.76,3.62,72,8.52,1016,45,0.0,0.0,Clouds,5-10°C
2020-02-11,12,21.79054054054054,70,19.872126371089465,148,16159.9995,2324.4,8.47,4.45,66,8.88,1016,27,0.11,0.0,Rain,5-10°C
2020-02-11,13,19.18918918918919,75,18.15517068130634,148,19167.6663,2382.7333,8.84,4.95,62,8.81,1016,31,0.0,0.0,Clouds,5-10°C
2020-02-11,14,18.986486486486488,120,20.27833081139606,148,19063.0003,2363.7334,7.23,2.69,59,9.42,1016,73,0.0,0.0,Clouds,5-10°C
2020-02-11,15,20.97972972972973,120,23.53647324293877,148,17603.9997,2353.3337,6.84,2.61,80,7.85,1016,76,0.14,0.0,Rain,5-10°C
2020-02-11,16,18.68243243243243,90,19.34612660072258,148,17417.9998,2401.1332,6.22,1.67,78,8.29,1017,59,0.0,0.0,Clouds,5-10°C
2020-02-11,17,13.47972972972973,70,16.274210471081823,148,15372.0004,2353.9332,5.62,1.27,82,7.1,1017,76,0.0,0.0,Clouds,5-10°C
2020-02-11,18,10.641891891891891,80,16.632077087156947,148,9659.3331,2330.0666,5.23,0.89,83,6.78,1018,97,0.0,0.0,Clouds,5-10°C
2020-02-11,19,0.0,0,0.0,148,290.0,2296.0,4.29,-0.26,85,6.64,1019,69,0.0,0.0,Clouds,<5°C
2020-02-11,20,0.0,0,0.0,148,0.0,2296.0,4.55,0.33,86,5.98,1019,19,0.0,0.0,Clouds,<5°C
2020-02-11,21,0.0,0,0.0,148,0.0,2296.0,4.67,0.67,80,5.55,1020,12,0.0,0.0,Clouds,<5°C
2020-02-11,22,0.0,0,0.0,148,0.0,2296.0,4.03,-0.37,85,6.07,1020,10,0.0,0.0,Clear,<5°C
2020-02-12,9,6.891891891891892,60,13.4822307522257,148,9676.9997,2195.133,5.22,1.39,82,5.48,1021,10,0.0,0.0,Clear,5-10°C
2020-02-12,10,14.83108108108108,60,16.86698200083555,148,16501.3334,2316.3333000000002,6.42,2.24,86,7.3,1021,43,0.0,0.0,Clouds,5-10°C
2020-02-12,11,16.993243243243242,60,14.900347720739054,148,18800.0,2400.7335,7.75,3.88,82,7.55,1021,45,0.0,0.0,Clouds,5-10°C
2020-02-12,12,17.77027027027027,60,15.749784403921042,148,18148.0002,2371.9334,8.66,5.29,77,6.75,1022,54,0.0,0.0,Clouds,5-10°C
2020-02-12,13,17.736486486486488,60,15.576609660758194,148,19025.9999,2386.7333,9.1,6.09,66,6.04,1021,50,0.1,0.0,Rain,5-10°C
2020-02-12,14,17.33108108108108,60,15.901648617526607,148,19272.9998,2422.0,9.21,6.44,64,5.44,1021,100,0.0,0.0,Clouds,5-10°C
2020-02-12,15,17.93918918918919,60,16.318774443508726,148,19493.4997,2420.6,8.94,6.5,65,4.44,1021,100,0.0,0.0,Clouds,5-10°C
2020-02-12,16,19.39189189189189,60,16.46378633067056,148,18296.0,2405.1334,8.38,6.33,70,3.39,1021,100,0.0,0.0,Clouds,5-10°C
2020-02-12,17,14.594594594594595,75,15.225219785658375,148,16190.0001,2318.2001,7.41,5.51,73,2.84,1021,100,0.0,0.0,Clouds,5-10°C
2020-02-12,18,13.006756756756756,60,14.831707449663476,148,10110.9997,1953.5332,6.14,4.08,79,2.72,1021,99,0.0,0.0,Clouds,5-10°C
2020-02-12,19,2.2635135135135136,40,6.371024422892684,148,577.4997,1816.2667,5.52,3.29,83,2.78,1021,97,0.0,0.0,Clouds,5-10°C
2020-02-12,20,0.0,0,0.0,148,0.0,1816.0,5.2,2.68,87,3.09,1020,79,0.0,0.0,Clouds,5-10°C
2020-02-12,21,0.0,0,0.0,148,0.0,1816.0,5.43,2.72,87,3.45,1020,54,0.0,0.0,Clouds,5-10°C
2020-02-12,22,0.0,0,0.0,148,0.0,1816.0,5.87,2.98,84,3.9,1019,76,0.0,0.0,Clouds,5-10°C
2020-02-13,9,8.986486486486486,75,15.767868165443584,148,9960.9999,2156.9333,7.98,3.6,89,9.73,1004,90,0.85,0.0,Rain,5-10°C
2020-02-13,10,15.54054054054054,90,19.475565845745045,148,13817.7694,2170.2666,8.47,4.46,91,8.85,1003,78,0.54,0.0,Rain,5-10°C
2020-02-13,11,17.22972972972973,90,18.64713309641921,148,16203.5001,2188.1333,9.44,5.81,86,8.54,1003,74,1.18,0.0,Rain,5-10°C
2020-02-13,12,17.12837837837838,60,16.3932458322652,148,18126.0,2219.3333,11.32,10.54,78,8.71,1003,48,0.0,0.0,Clouds,10-15°C
2020-02-13,13,17.466216216216218,60,16.241131767699866,148,19261.5003,2273.5999,11.96,10.91,65,8.49,1002,40,0.0,0.0,Clouds,10-15°C
2020-02-13,14,18.445945945945947,75,16.6072206997802,148,18144.3335,2303.0,11.57,10.56,68,9.63,1001,77,0.0,0.0,Clouds,10-15°C
2020-02-13,15,19.12162162162162,75,17.609870997146114,148,17159.0001,2062.6,10.63,9.65,73,10.18,1001,97,0.83,0.0,Rain,10-15°C
2020-02-13,16,17.635135135135137,75,16.877368273684137,148,16547.9999,2081.7333,9.36,5.23,81,10.61,1002,98,1.33,0.0,Rain,5-10°C
2020-02-13,17,13.547297297297296,65,15.662831109349066,148,14236.0002,2120.7999,8.78,4.77,84,9.24,1003,50,1.22,0.0,Rain,5-10°C
2020-02-13,18,8.716216216216216,65,12.977238336305852,148,7703.9996,1987.3334,8.48,4.54,88,8.57,1005,60,0.0,0.0,Clouds,5-10°C
2020-02-13,19,1.4189189189189189,35,5.0183520528869305,148,107.0,1956.0,8.58,4.83,90,7.98,1007,47,0.0,0.0,Clouds,5-10°C
2020-02-13,20,0.0,0,0.0,148,0.0,1956.0,8.17,4.4,90,7.63,1009,51,0.0,0.0,Clouds,5-10°C
2020-02-13,21,0.0,0,0.0,148,0.0,1956.0,8.58,5.05,86,7.22,1011,51,0.0,0.0,Clouds,5-10°C
2020-02-13,22,0.0,0,0.0,148,0.0,1956.0,8.51,5.25,84,6.28,1012,87,0.0,0.0,Clouds,5-10°C
2020-02-14,9,10.337837837837839,90,17.049968202357906,148,10525.4997,2173.8667,8.8,6.72,89,3.61,1023,100,0.0,0.0,Clouds,5-10°C
2020-02-14,10,23.37837837837838,80,23.65581012044389,148,14724.0,2249.1332,9.47,7.35,87,4.01,1024,99,0.0,0.0,Clouds,5-10°C
2020-02-14,11,26.25,85,23.465671844250295,148,19273.0001,2375.6001,9.83,7.75,84,4.09,1024,99,0.0,0.0,Clouds,5-10°C
2020-02-14,12,29.256756756756758,180,31.03851494221302,148,20011.0002,2421.0668,10.57,9.77,80,3.62,1024,100,0.0,0.0,Clouds,10-15°C
2020-02-14,13,26.58783783783784,180,25.99082230851584,148,20159.0001,2426.5334,11.04,10.13,74,3.59,1024,100,0.0,0.0,Clouds,10-15°C
2020-02-14,14,25.304054054054053,75,21.046000406554796,148,20565.0001,2421.5333,11.2,10.33,75,3.91,1024,100,0.0,0.0,Clouds,10-15°C
2020-02-14,15,26.756756756756758,95,23.093015589170122,148,20616.9998,2408.9338,11.48,10.67,76,3.95,1024,94,0.0,0.0,Clouds,10-15°C
2020-02-14,16,27.263513513513512,95,23.301736085065585,148,20243.3332,2315.8665,10.79,9.91,76,3.21,1024,89,0.0,0.0,Clouds,10-15°C
2020-02-14,17,20.60810810810811,85,21.99957795981554,148,18207.9997,2281.0666,10.36,9.51,79,2.78,1024,99,0.0,0.0,Clouds,10-15°C
2020-02-14,18,13.445945945945946,75,19.56892016729756,148,11114.0003,2288.5334,9.69,8.05,81,3.16,1025,99,0.0,0.0,Clouds,5-10°C
2020-02-14,19,0.0,0,0.0,148,680.4999,2239.6666999999998,9.16,7.2,81,3.54,1025,99,0.0,0.0,Clouds,5-10°C
2020-02-14,20,0.0,0,0.0,148,0.0,2240.0,8.47,6.29,84,3.67,1025,97,0.0,0.0,Clouds,5-10°C
2020-02-14,21,0.0,0,0.0,148,0.0,2240.0,8.21,6.02,85,3.59,1024,99,0.0,0.0,Clouds,5-10°C
2020-02-14,22,0.0,0,0.0,148,0.0,2240.0,7.55,5.27,87,3.49,1024,95,0.0,0.0,Clouds,5-10°C
2020-02-15,9,16.4527027027027,105,23.46841399052652,148,11272.0029,2154.8665,8.37,5.43,89,5.31,1022,57,0.0,0.0,Clouds,5-10°C
2020-02-15,10,27.364864864864863,110,28.365003983818212,148,18579.5008,2275.0663,9.78,7.02,86,5.84,1021,48,0.0,0.0,Clouds,5-10°C
2020-02-15,11,32.398648648648646,110,29.654871888660306,148,20583.9664,2413.4,10.9,10.21,83,7.49,1020,72,0.0,0.0,Clouds,10-15°C
2020-02-15,12,35.608108108108105,115,29.834608752078406,148,21056.0003,2444.267,12.49,11.83,78,7.28,1020,100,0.0,0.0,Clouds,10-15°C
2020-02-15,13,37.770270270270274,110,30.390227258966437,148,21031.0,2441.9337,13.55,12.92,75,7.37,1019,94,0.0,0.0,Clouds,10-15°C
2020-02-15,14,37.83783783783784,105,29.87025322869416,148,21487.9995,2441.4667,13.1,12.4,74,7.11,1018,100,0.0,0.0,Clouds,10-15°C
2020-02-15,15,36.08108108108108,105,29.303365995858883,148,21601.0002,2426.1333,12.71,11.97,74,6.01,1017,100,0.0,0.0,Clouds,10-15°C
2020-02-15,16,36.41891891891892,95,29.149162136244712,148,20655.9999,2435.9999,12.34,11.56,74,5.91,1017,100,0.0,0.0,Clouds,10-15°C
2020-02-15,17,28.344594594594593,100,28.72807364723202,148,19034.9996,2439.6666,12.14,11.39,76,6.3,1017,100,0.0,0.0,Clouds,10-15°C
2020-02-15,18,24.966216216216218,100,26.671959221527715,148,16939.9991,2424.1334,11.88,11.08,75,6.7,1017,100,0.0,0.0,Clouds,10-15°C
2020-02-15,19,17.83783783783784,100,22.86578826203621,148,13814.0001,2266.133,10.98,10.3,83,7.21,1017,100,0.14,0.0,Rain,10-15°C
2020-02-15,20,6.655405405405405,90,16.385954180100455,148,5479.3342,1916.6667,11.06,10.47,86,8.01,1016,100,1.01,0.0,Rain,10-15°C
2020-02-15,21,0.0,0,0.0,148,318.9999,1860.0,11.52,10.89,83,8.23,1015,100,0.0,0.0,Clouds,10-15°C
2020-02-15,22,0.0,0,0.0,148,0.0,1860.0,12.2,11.59,81,8.92,1015,100,0.0,0.0,Clouds,10-15°C
2020-02-16,9,16.114864864864863,95,23.33445779078181,148,11541.0001,2178.9333,13.61,12.93,73,10.0,1011,100,0.0,0.0,Clouds,10-15°C
2020-02-16,10,28.243243243243242,115,29.99356430326178,148,19061.0001,2300.4667,14.68,14.08,72,7.15,1010,100,0.0,0.0,Clouds,10-15°C
2020-02-16,11,32.736486486486484,120,30.69675280007975,148,19529.9998,2222.7333,14.8,14.27,74,8.07,1010,100,0.0,0.0,Clouds,10-15°C
2020-02-16,12,33.682432432432435,130,31.446756029697593,148,18313.5,2438.4003000000002,15.72,15.23,72,9.13,1009,99,0.0,0.0,Clouds,15-20°C
2020-02-16,13,32.63513513513514,130,27.942153231139844,148,19238.9999,2432.5333,16.93,16.45,68,10.33,1008,90,0.0,0.0,Clouds,15-20°C
2020-02-16,14,32.027027027027025,110,27.148106245813135,148,17916.0,2434.9337,17.54,17.13,68,10.39,1008,98,0.0,0.0,Clouds,15-20°C
2020-02-16,15,32.5,110,27.49458821208969,148,18088.5,2429.867,17.66,17.2,66,12.18,1008,100,0.0,0.0,Clouds,15-20°C
2020-02-16,16,30.43918918918919,90,25.28698580374486,148,16985.667,2433.2666,17.43,16.95,66,11.74,1008,100,0.0,0.0,Clouds,15-20°C
2020-02-16,17,24.72972972972973,80,23.530149886219466,148,18044.0,2434.4667,16.55,16.01,67,11.6,1008,100,0.0,0.0,Clouds,15-20°C
2020-02-16,18,16.95945945945946,80,20.292379313654408,148,10025.5018,2432.9333,16.0,15.51,71,11.65,1008,100,0.0,0.0,Clouds,15-20°C
2020-02-16,19,12.567567567567568,60,16.42843153653159,148,6167.9996,2398.9333,13.1,12.42,75,11.01,1009,100,0.61,0.0,Rain,10-15°C
2020-02-16,20,2.2635135135135136,60,8.088255941170766,148,322.5,2316.0,9.45,5.7,88,9.03,1010,100,1.67,0.0,Rain,5-10°C
2020-02-16,21,0.0,0,0.0,148,0.0,2316.0,8.89,5.4,93,7.38,1012,100,1.6,0.0,Rain,5-10°C
2020-02-16,22,0.0,0,0.0,148,0.0,2316.0,8.55,5.4,94,5.99,1013,100,1.04,0.0,Rain,5-10°C
2020-02-17,9,15.202702702702704,100,21.30023776158681,148,11176.0006,2167.4667,8.49,5.29,93,6.09,1017,100,0.12,0.0,Rain,5-10°C
2020-02-17,10,27.22972972972973,100,26.753369574689582,148,17372.9996,2254.1334,9.63,7.07,91,5.14,1018,93,0.0,0.0,Clouds,5-10°C
2020-02-17,11,33.07432432432432,110,29.488402243717704,148,20917.0001,2425.8663,10.69,10.06,86,6.25,1018,71,0.0,0.0,Clouds,10-15°C
2020-02-17,12,32.9054054054054,90,26.4125660255155,148,20895.9999,2283.3334,11.18,10.44,80,6.96,1018,30,0.0,0.0,Clouds,10-15°C
2020-02-17,13,31.85810810810811,120,26.625906809030916,148,20609.9998,2452.2,11.72,10.91,75,7.54,1018,29,0.14,0.0,Rain,10-15°C
2020-02-17,14,32.229729729729726,90,25.788805933797764,148,19312.6669,2451.1334,11.21,10.27,72,7.85,1018,46,1.33,0.0,Rain,10-15°C
2020-02-17,15,34.12162162162162,105,26.236212551607654,148,18883.333,2446.2004,10.77,9.78,72,7.06,1018,15,0.0,0.0,Clouds,10-15°C
2020-02-17,16,31.68918918918919,120,27.277573293463814,148,19549.0002,2441.9334,10.24,9.2,72,6.11,1019,11,0.0,0.0,Clouds,10-15°C
2020-02-17,17,22.66891891891892,120,25.637554436076158,148,19125.5,2413.6666,8.59,5.68,74,5.38,1020,8,0.0,0.0,Clear,5-10°C
2020-02-17,18,20.70945945945946,120,25.89230794251803,148,14882.0001,2231.3334,7.48,4.32,85,5.29,1021,22,0.0,0.0,Clouds,5-10°C
2020-02-17,19,7.905405405405405,80,16.588389447453263,148,7291.9995,2109.133,7.25,3.88,88,5.67,1022,58,0.15,0.0,Rain,5-10°C
2020-02-17,20,1.0810810810810811,60,5.818704900101874,148,265.9999,2128.0,7.04,3.63,87,5.63,1023,23,0.0,0.0,Clouds,5-10°C
2020-02-17,21,0.0,0,0.0,148,0.0,2128.0,6.45,2.83,84,5.76,1024,11,0.0,0.0,Clouds,5-10°C
2020-02-17,22,0.0,0,0.0,148,0.0,2128.0,5.86,2.12,87,5.67,1025,2,0.0,0.0,Clear,5-10°C
2020-02-18,9,16.35135135135135,120,23.579324756755778,148,12565.5,2186.6,5.42,1.59,91,5.62,1029,9,0.0,0.0,Clear,5-10°C
2020-02-18,10,28.04054054054054,110,27.668071035181857,148,18824.3335,2300.0669,7.59,4.2,79,5.95,1029,27,0.0,0.0,Clouds,5-10°C
2020-02-18,11,38.04054054054054,105,31.65306798133473,148,20959.9998,2445.8,8.53,5.42,81,5.88,1028,37,0.0,0.0,Clouds,5-10°C
2020-02-18,12,41.08108108108108,120,32.222338453655915,148,21057.0018,2451.4001,9.49,6.45,78,6.45,1028,42,0.14,0.0,Rain,5-10°C
2020-02-18,13,40.979729729729726,125,31.995210014501154,148,20991.0001,2452.0,9.88,6.81,74,6.92,1028,82,0.0,0.0,Clouds,5-10°C
2020-02-18,14,39.62837837837838,100,30.30508823387022,148,21122.9999,2446.8,10.57,9.56,72,7.06,1027,91,0.0,0.0,Clouds,10-15°C
2020-02-18,15,40.4054054054054,145,33.18425941050432,148,21547.4998,2452.7333,10.2,9.1,70,6.33,1027,95,0.0,0.0,Clouds,10-15°C
2020-02-18,16,40.13513513513514,145,33.72531067690443,148,20652.0002,2246.6,9.95,7.43,73,5.25,1026,80,0.0,0.0,Clouds,5-10°C
2020-02-18,17,29.763513513513512,115,28.975326469840333,148,19834.1688,2432.2,9.19,6.6,75,4.95,1026,57,0.0,0.0,Clouds,5-10°C
2020-02-18,18,27.56756756756757,130,28.87037936930127,148,15153.9998,2393.8666,8.41,5.56,80,5.09,1026,95,0.0,0.0,Clouds,5-10°C
2020-02-18,19,14.02027027027027,130,25.922823603919507,148,6870.4998,2266.7333,8.37,5.28,83,5.69,1025,97,0.0,0.0,Clouds,5-10°C
2020-02-18,20,0.0,0,0.0,148,773.5001,2208.5333,8.26,4.97,84,6.18,1025,89,0.0,0.0,Clouds,5-10°C
2020-02-18,21,0.0,0,0.0,148,0.0,2208.0,8.06,4.47,86,6.91,1024,86,0.0,0.0,Clouds,5-10°C
2020-02-18,22,0.0,0,0.0,148,0.0,2208.0,7.79,3.92,86,7.58,1023,88,0.0,0.0,Clouds,5-10°C
2020-02-19,9,19.155405405405407,135,27.12021934117496,148,11825.4998,2190.533,6.09,2.81,87,4.76,1026,48,0.0,0.0,Clouds,5-10°C
2020-02-19,10,32.0945945945946,120,31.99709549697741,148,18349.0003,2300.9997,7.55,4.44,89,5.2,1027,57,0.2,0.0,Rain,5-10°C
2020-02-19,11,34.83108108108108,120,30.357369974167444,148,20932.9995,2415.0666,8.3,5.6,82,4.68,1027,67,0.0,0.0,Clouds,5-10°C
2020-02-19,12,35.54054054054054,100,28.134366226576613,148,21044.9999,2438.3333,8.98,6.2,77,5.3,1027,95,0.0,0.0,Clouds,5-10°C
2020-02-19,13,35.8445945945946,90,25.570953131477435,148,19877.9997,2444.7333,9.22,6.48,73,5.35,1027,100,0.0,0.0,Clouds,5-10°C
2020-02-19,14,35.979729729729726,105,26.14493085571784,148,19780.0001,2448.0,9.01,6.14,76,5.56,1026,100,0.0,0.0,Clouds,5-10°C
2020-02-19,15,36.75675675675676,120,28.168980290992213,148,20616.9995,2445.1333,8.71,6.18,81,4.52,1026,100,0.0,0.0,Clouds,5-10°C
2020-02-19,16,34.45945945945946,120,28.00106372575613,148,19408.9999,2399.3332,8.41,6.68,84,2.88,1026,100,0.0,0.0,Clouds,5-10°C
2020-02-19,17,25.405405405405407,90,26.143985881913878,148,17921.0002,2230.5333,7.4,5.73,90,2.52,1025,100,0.0,0.0,Clouds,5-10°C
2020-02-19,18,24.45945945945946,95,25.509336260289526,148,14593.3334,2231.6,7.11,4.84,92,3.32,1025,100,0.0,0.0,Clouds,5-10°C
2020-02-19,19,8.58108108108108,75,18.06112580904025,148,7106.9992999999995,2147.3333000000002,7.23,4.59,93,4.02,1025,100,0.26,0.0,Rain,5-10°C
2020-02-19,20,0.0,0,0.0,148,278.9999,2128.0,7.45,4.64,93,4.47,1025,100,0.21,0.0,Rain,5-10°C
2020-02-19,21,0.0,0,0.0,148,0.0,2128.0,7.47,4.59,93,4.62,1024,98,0.0,0.0,Clouds,5-10°C
2020-02-19,22,0.0,0,0.0,148,0.0,2128.0,7.44,4.37,92,5.04,1024,100,0.0,0.0,Clouds,5-10°C
2020-02-20,9,19.256756756756758,150,29.20933631880957,148,12438.4999,2198.4667,8.44,5.01,88,6.75,1020,76,0.0,0.0,Clouds,5-10°C
2020-02-20,10,29.222972972972972,110,28.88937872897586,148,19281.1665,2305.0667,8.79,5.36,86,7.09,1020,75,0.25,0.0,Rain,5-10°C
2020-02-20,11,33.61486486486486,110,28.772039443235695,148,20828.0003,2392.0667,9.42,6.01,85,7.67,1020,73,0.12,0.0,Rain,5-10°C
2020-02-20,12,34.96621621621622,105,28.015402843256417,148,21192.9997,2453.9334,9.72,6.21,83,8.37,1019,80,0.12,0.0,Rain,5-10°C
2020-02-20,13,32.804054054054056,95,25.456554635869935,148,20949.0002,2339.3334,10.03,9.2,81,6.63,1018,86,0.0,0.0,Clouds,10-15°C
2020-02-20,14,36.58783783783784,120,28.71415045077215,148,19975.0,2319.6001,10.32,9.47,79,7.45,1018,94,0.0,0.0,Clouds,10-15°C
2020-02-20,15,35.87837837837838,120,29.118081299717268,148,20647.3333,2443.4666,10.92,10.08,77,8.22,1017,97,0.0,0.0,Clouds,10-15°C
