date,wait_time_mean,wait_time_max,wait_time_std,total_guests,temp_mean,temp_min,temp_max,feels_like_mean,humidity_mean,wind_speed_mean,wind_speed_max,pressure_mean,clouds_mean,rain_total,snow_total,visibility_mean,weather_main,temp_category,has_rain,has_snow
2020-04-16,0.0,0,0.0,0.0,16.167083333333334,8.89,23.45,15.344999999999999,66.16666666666667,2.455416666666667,3.75,1015.875,60.458333333333336,0.0,0.0,,Clouds,15-20°C,False,False
2020-04-17,0.0,0,0.0,0.0,17.936666666666667,11.39,24.01,17.60125,69.5,2.14875,2.89,1013.5833333333334,75.95833333333333,0.0,0.0,,Clouds,15-20°C,False,False
2020-04-18,0.0,0,0.0,0.0,16.977083333333333,12.16,22.79,16.723333333333333,76.33333333333333,2.50875,4.1,1015.5833333333334,61.208333333333336,6.13,0.0,,Clouds,15-20°C,True,False
2020-04-19,0.0,0,0.0,0.0,14.645833333333334,11.46,19.51,14.230833333333335,79.08333333333333,4.12,6.03,1014.9583333333334,69.5,0.0,0.0,,Clouds,10-15°C,False,False
2020-04-20,0.0,0,0.0,0.0,15.1425,9.6,20.66,14.331666666666665,64.875,5.1762500000000005,6.18,1010.2083333333334,51.125,0.0,0.0,,Clouds,15-20°C,False,False
2020-04-21,0.0,0,0.0,0.0,14.766666666666666,9.31,20.01,13.722916666666668,56.541666666666664,4.221666666666667,5.69,1010.25,63.958333333333336,0.0,0.0,,Clouds,10-15°C,False,False
2020-04-22,0.0,0,0.0,0.0,15.880416666666667,9.31,21.77,14.905416666666667,55.541666666666664,3.3395833333333336,4.43,1014.2083333333334,0.4166666666666667,0.0,0.0,,Clear,15-20°C,False,False
2020-04-23,0.0,0,0.0,0.0,17.358333333333334,8.72,25.2,16.635,57.208333333333336,1.6895833333333332,2.64,1017.0833333333334,5.291666666666667,0.0,0.0,,Clear,15-20°C,False,False
2020-04-24,0.0,0,0.0,0.0,17.479166666666668,10.69,24.0,16.947083333333335,63.75,2.3441666666666667,3.69,1014.125,41.25,0.24,0.0,,Clouds,15-20°C,True,False
2020-04-25,0.0,0,0.0,0.0,14.795,10.52,19.62,13.934583333333334,61.458333333333336,3.405,3.97,1012.0416666666666,59.958333333333336,0.0,0.0,,Clouds,10-15°C,False,False
2020-04-26,0.0,0,0.0,0.0,13.369166666666667,5.38,20.41,12.078333333333333,62.625,2.4766666666666666,3.37,1011.2916666666666,2.2916666666666665,0.0,0.0,,Clear,10-15°C,False,False
2020-04-27,0.0,0,0.0,0.0,16.374583333333334,8.46,23.53,15.735,63.416666666666664,1.88375,2.85,1007.6666666666666,77.20833333333333,0.25,0.0,,Clouds,15-20°C,True,False
2020-04-28,0.0,0,0.0,0.0,14.644583333333335,11.76,18.06,14.232916666666666,79.20833333333333,5.081666666666667,6.9,1005.9166666666666,77.54166666666667,1.99,0.0,,Clouds,10-15°C,True,False
2020-04-29,0.0,0,0.0,0.0,12.061666666666667,10.05,15.68,11.530833333333334,84.58333333333333,5.569583333333333,8.35,1007.4583333333334,75.79166666666667,4.99,0.0,,Clouds,10-15°C,True,False
2020-04-30,0.0,0,0.0,0.0,10.698333333333332,8.62,13.76,9.201666666666666,86.70833333333333,6.423333333333333,9.22,1003.4583333333334,72.25,4.45,0.0,,Clouds,10-15°C,True,False
2020-05-01,0.0,0,0.0,0.0,11.893333333333333,8.5,16.32,10.622916666666667,81.04166666666667,5.12625,6.33,1005.0833333333334,64.0,7.55,0.0,,Rain,10-15°C,True,False
2020-05-02,0.0,0,0.0,0.0,11.505416666666667,5.78,16.85,10.174999999999999,74.08333333333333,3.0325,4.07,1013.2916666666666,63.708333333333336,0.5,0.0,,Clouds,10-15°C,True,False
2020-05-03,0.0,0,0.0,0.0,13.219166666666666,8.45,18.82,12.692083333333334,84.33333333333333,2.2416666666666667,3.0,1017.0833333333334,85.625,1.51,0.0,,Clouds,10-15°C,True,False
2020-05-04,0.0,0,0.0,0.0,14.38125,10.42,18.68,14.034583333333332,82.70833333333333,2.6395833333333334,5.83,1017.0416666666666,86.91666666666667,0.0,0.0,,Clouds,10-15°C,False,False
2020-05-05,0.0,0,0.0,0.0,12.114166666666668,10.14,14.07,11.474166666666667,80.125,3.721666666666667,5.76,1016.5833333333334,96.70833333333333,7.97,0.0,,Clouds,10-15°C,True,False
2020-05-06,0.0,0,0.0,0.0,14.940416666666666,9.91,19.75,14.081666666666665,60.916666666666664,2.5704166666666666,3.33,1022.125,43.916666666666664,0.0,0.0,,Clouds,10-15°C,False,False
2020-05-07,0.0,0,0.0,0.0,15.070833333333333,6.59,21.21,14.162916666666668,60.875,2.080416666666667,2.57,1022.1666666666666,65.58333333333333,0.0,0.0,,Clouds,15-20°C,False,False
2020-05-08,0.0,0,0.0,0.0,17.118333333333332,8.66,23.43,16.5775,66.04166666666667,1.8204166666666666,2.93,1016.2916666666666,85.91666666666667,0.21,0.0,,Clouds,15-20°C,True,False
2020-05-09,0.0,0,0.0,0.0,18.030833333333334,14.9,22.03,18.087083333333332,84.20833333333333,1.6170833333333334,2.69,1010.75,89.5,4.43,0.0,,Clouds,15-20°C,True,False
2020-05-10,0.0,0,0.0,0.0,16.839166666666667,12.16,21.96,16.9075,89.20833333333333,2.4320833333333334,6.65,1005.0,97.25,12.42,0.0,,Rain,15-20°C,True,False
2020-05-11,0.0,0,0.0,0.0,9.28375,6.08,13.26,6.327916666666667,72.5,7.810833333333334,9.32,1009.9166666666666,88.58333333333333,7.7,0.0,,Rain,0-10°C,True,False
2020-05-12,0.0,0,0.0,0.0,9.130833333333333,3.97,13.65,6.87125,63.041666666666664,3.9783333333333335,5.68,1017.75,86.29166666666667,0.0,0.0,,Clouds,0-10°C,False,False
2020-05-13,0.0,0,0.0,0.0,10.3225,5.17,15.31,8.284166666666666,63.458333333333336,5.2387500000000005,6.96,1012.25,76.29166666666667,0.0,0.0,,Clouds,10-15°C,False,False
2020-05-14,0.0,0,0.0,0.0,10.2425,4.89,14.95,7.887083333333333,59.541666666666664,6.097083333333334,6.79,1016.125,60.125,0.0,0.0,,Clouds,10-15°C,False,False
2020-05-15,0.0,0,0.0,0.0,11.575000000000001,4.65,17.2,9.55125,59.125,4.679166666666666,6.09,1020.3333333333334,5.916666666666667,0.0,0.0,,Clear,10-15°C,False,False
2020-05-16,0.0,0,0.0,0.0,13.065,5.5,18.9,11.777083333333332,62.291666666666664,3.026666666666667,4.18,1023.2083333333334,8.416666666666666,0.0,0.0,,Clear,10-15°C,False,False
2020-05-17,0.0,0,0.0,0.0,14.209583333333333,6.22,20.24,13.235833333333334,64.625,2.32,2.75,1025.0416666666667,17.166666666666668,0.0,0.0,,Clear,10-15°C,False,False
2020-05-18,0.0,0,0.0,0.0,16.347083333333334,9.22,23.13,15.69375,64.83333333333333,2.2645833333333334,3.52,1025.375,33.333333333333336,0.0,0.0,,Clouds,15-20°C,False,False
2020-05-19,0.0,0,0.0,0.0,16.814583333333335,7.76,23.9,16.1975,64.25,2.72625,3.93,1023.6666666666666,16.666666666666668,0.0,0.0,,Clear,15-20°C,False,False
2020-05-20,0.0,0,0.0,0.0,19.94666666666667,11.48,26.53,19.712500000000002,65.04166666666667,2.6641666666666666,3.58,1021.0833333333334,4.291666666666667,0.0,0.0,,Clear,15-20°C,False,False
2020-05-21,0.0,0,0.0,0.0,22.410416666666666,13.73,29.09,22.486666666666665,66.16666666666667,1.6695833333333334,3.04,1020.2083333333334,49.708333333333336,0.0,0.0,,Clouds,20-25°C,False,False
2020-05-22,0.0,0,0.0,0.0,20.180416666666666,16.65,25.52,20.22791666666667,75.58333333333333,3.6804166666666664,6.31,1020.25,98.20833333333333,1.36,0.0,,Clouds,20-25°C,True,False
2020-05-23,0.0,0,0.0,0.0,15.156666666666666,9.95,19.26,14.6325,74.58333333333333,3.98875,6.33,1027.5833333333333,73.875,3.07,0.0,,Clouds,15-20°C,True,False
2020-05-24,0.0,0,0.0,0.0,14.957500000000001,9.42,19.87,14.272083333333335,71.66666666666667,2.9333333333333336,4.31,1033.0833333333333,84.08333333333333,0.0,0.0,,Clouds,10-15°C,False,False
2020-05-25,0.0,0,0.0,0.0,17.26,9.87,22.88,16.828333333333333,68.45833333333333,2.8020833333333335,4.12,1033.6666666666667,60.083333333333336,0.0,0.0,,Clouds,15-20°C,False,False
2020-05-26,0.0,0,0.0,0.0,19.007083333333334,11.89,24.75,18.53,60.0,3.5429166666666667,4.95,1033.7083333333333,5.25,0.0,0.0,,Clear,15-20°C,False,False
2020-05-27,0.0,0,0.0,0.0,19.664166666666667,12.63,25.17,19.211666666666666,58.416666666666664,3.745416666666667,5.65,1032.2916666666667,19.458333333333332,0.0,0.0,,Clear,15-20°C,False,False
2020-05-28,0.0,0,0.0,0.0,18.195833333333333,11.72,23.92,17.542916666666667,56.375,4.292083333333333,4.83,1028.875,7.041666666666667,0.0,0.0,,Clear,15-20°C,False,False
2020-05-29,0.0,0,0.0,0.0,18.25166666666667,11.11,23.84,17.3675,47.333333333333336,4.0025,5.2,1023.75,0.0,0.0,0.0,,Clear,15-20°C,False,False
2020-05-30,0.0,0,0.0,0.0,18.737916666666667,11.1,24.28,18.049166666666668,52.916666666666664,3.66625,5.27,1019.7916666666666,8.833333333333334,0.0,0.0,,Clear,15-20°C,False,False
2020-05-31,0.0,0,0.0,0.0,17.9925,11.75,22.65,17.27875,54.833333333333336,4.097916666666666,5.54,1018.875,25.666666666666668,0.0,0.0,,Clear,15-20°C,False,False
2020-06-01,0.0,0,0.0,0.0,19.690416666666668,11.88,25.78,19.192083333333333,56.583333333333336,3.3404166666666666,4.23,1018.125,5.375,0.0,0.0,,Clear,15-20°C,False,False
2020-06-02,0.0,0,0.0,0.0,21.974166666666665,13.33,28.27,21.607083333333335,56.583333333333336,2.28,3.19,1015.3333333333334,18.083333333333332,0.0,0.0,,Clouds,20-25°C,False,False
2020-06-03,0.0,0,0.0,0.0,19.878333333333334,12.86,25.27,19.73125,69.29166666666667,2.3470833333333334,3.62,1005.0833333333334,80.5,2.58,0.0,,Clouds,15-20°C,True,False
2020-06-04,0.0,0,0.0,0.0,13.138333333333334,11.71,16.0,12.886249999999999,91.125,3.82625,5.56,1001.0416666666666,91.95833333333333,4.46,0.0,,Clouds,10-15°C,True,False
2020-06-05,0.0,0,0.0,0.0,13.022083333333333,10.63,16.66,12.614583333333334,85.58333333333333,5.388333333333333,8.53,1001.1666666666666,94.83333333333333,2.62,0.0,,Clouds,10-15°C,True,False
2020-06-06,0.0,0,0.0,0.0,13.892083333333332,10.01,17.79,13.17,70.16666666666667,4.9245833333333335,6.85,1004.375,53.416666666666664,0.75,0.0,,Clouds,10-15°C,True,False
2020-06-07,0.0,0,0.0,0.0,14.012500000000001,8.52,19.7,13.195416666666667,75.875,2.566666666666667,4.14,1010.125,48.583333333333336,3.23,0.0,,Clouds,10-15°C,True,False
2020-06-08,0.0,0,0.0,0.0,13.927083333333334,9.64,17.87,13.425416666666665,79.5,3.63875,6.15,1015.7083333333334,60.5,2.92,0.0,,Clouds,10-15°C,True,False
2020-06-09,0.0,0,0.0,0.0,13.759583333333333,10.89,17.76,13.239166666666668,78.41666666666667,3.6625,4.94,1018.5,77.95833333333333,0.76,0.0,,Clouds,10-15°C,True,False
2020-06-10,0.0,0,0.0,0.0,14.84375,8.82,20.38,14.236666666666666,72.0,2.0229166666666667,2.54,1015.8333333333334,68.16666666666667,0.0,0.0,,Clouds,10-15°C,False,False
2020-06-11,0.0,0,0.0,0.0,16.9225,11.69,22.42,16.618333333333336,74.625,2.3725,4.39,1008.2083333333334,85.70833333333333,0.8300000000000001,0.0,,Clouds,15-20°C,True,False
2020-06-12,0.0,0,0.0,0.0,16.061249999999998,13.86,19.4,16.075,90.04166666666667,4.11625,6.03,1004.0,91.75,15.219999999999999,0.0,,Rain,15-20°C,True,False
2020-06-13,0.0,0,0.0,0.0,18.009583333333335,11.96,22.87,17.813333333333333,74.5,3.045833333333333,4.24,1010.4166666666666,65.79166666666667,0.0,0.0,,Clouds,15-20°C,False,False
2020-06-14,0.0,0,0.0,0.0,17.324166666666667,12.86,22.25,17.191666666666666,79.66666666666667,3.045,4.36,1016.6666666666666,47.916666666666664,0.12,0.0,,Clouds,15-20°C,True,False
2020-06-15,0.0,0,0.0,0.0,17.479166666666668,13.42,21.91,17.383333333333333,80.45833333333333,3.3249999999999997,4.36,1018.25,48.0,0.28,0.0,,Clouds,15-20°C,True,False
2020-06-16,0.0,0,0.0,0.0,17.578333333333333,13.86,22.32,17.482916666666668,80.08333333333333,2.6533333333333333,3.28,1015.7083333333334,69.66666666666667,2.59,0.0,,Clouds,15-20°C,True,False
2020-06-17,0.0,0,0.0,0.0,16.992916666666666,13.26,20.59,16.879166666666666,81.625,1.8495833333333334,2.56,1013.0,94.91666666666667,2.0,0.0,,Clouds,15-20°C,True,False
2020-06-18,0.0,0,0.0,0.0,17.0275,13.27,21.04,16.835833333333333,78.5,3.465,4.92,1012.9166666666666,42.25,2.42,0.0,,Clouds,15-20°C,True,False
2020-06-19,0.0,0,0.0,0.0,16.6825,11.99,20.1,16.474999999999998,79.20833333333333,3.0825,4.94,1018.375,63.958333333333336,1.48,0.0,,Clouds,15-20°C,True,False
2020-06-20,0.0,0,0.0,0.0,19.077083333333334,14.35,23.85,18.97375,74.0,1.29625,2.3,1021.2916666666666,57.416666666666664,0.0,0.0,,Clouds,15-20°C,False,False
2020-06-21,0.0,0,0.0,0.0,17.307083333333335,13.35,21.54,17.27625,83.58333333333333,3.7983333333333333,5.81,1021.5416666666666,66.20833333333333,0.6799999999999999,0.0,,Clouds,15-20°C,True,False
2020-06-22,0.0,0,0.0,0.0,17.534583333333334,10.36,23.48,17.301666666666666,74.95833333333333,1.94625,2.82,1026.2083333333333,18.333333333333332,0.0,0.0,,Clouds,15-20°C,False,False
2020-06-23,0.0,0,0.0,0.0,22.058333333333334,13.03,28.95,21.7325,58.416666666666664,3.0729166666666665,4.13,1022.7916666666666,23.75,0.0,0.0,,Clear,20-25°C,False,False
2020-06-24,0.0,0,0.0,0.0,24.846666666666664,16.0,31.97,24.482083333333335,55.25,4.139583333333333,4.88,1017.875,13.708333333333334,0.0,0.0,,Clear,20-25°C,False,False
2020-06-25,0.0,0,0.0,0.0,26.61916666666667,18.49,33.27,26.583333333333332,51.875,2.69875,3.95,1013.75,19.583333333333332,0.0,0.0,,Clouds,25-30°C,False,False
2020-06-26,0.0,0,0.0,0.0,24.13791666666667,20.46,29.96,24.949166666666667,75.875,3.50375,5.7,1010.9583333333334,79.45833333333333,0.93,0.0,,Clouds,20-25°C,True,False
2020-06-27,0.0,0,0.0,0.0,20.005416666666665,17.72,22.3,20.2375,83.33333333333333,5.086666666666667,7.24,1012.1666666666666,74.45833333333333,5.32,0.0,,Clouds,20-25°C,True,False
2020-06-28,0.0,0,0.0,0.0,18.684583333333332,15.68,21.9,18.529166666666665,73.54166666666667,5.103750000000001,6.1,1015.5,85.25,0.12,0.0,,Clouds,15-20°C,True,False
2020-06-29,0.0,0,0.0,0.0,17.798333333333336,14.28,21.44,17.30333333333333,63.916666666666664,4.31,5.88,1015.5,71.41666666666667,2.18,0.0,,Clouds,15-20°C,True,False
2020-06-30,0.0,0,0.0,0.0,18.66208333333333,14.33,21.56,18.494583333333335,73.16666666666667,4.574166666666667,6.54,1012.875,79.20833333333333,0.0,0.0,,Clouds,15-20°C,False,False
2020-07-01,0.0,0,0.0,0.0,20.014166666666664,17.54,22.4,20.171666666666667,80.41666666666667,4.628333333333333,6.37,1010.2916666666666,65.41666666666667,1.74,0.0,,Clouds,20-25°C,True,False
2020-07-02,0.0,0,0.0,0.0,17.671666666666667,14.9,21.26,17.539583333333333,78.29166666666667,3.7075,5.02,1014.875,68.95833333333333,0.46,0.0,,Clouds,15-20°C,True,False
2020-07-03,0.0,0,0.0,0.0,17.5575,12.17,21.8,17.191666666666666,69.83333333333333,2.8295833333333333,4.03,1020.3333333333334,69.25,0.0,0.0,,Clouds,15-20°C,False,False
2020-07-04,0.0,0,0.0,0.0,18.9025,13.81,22.73,18.8175,75.41666666666667,5.246666666666667,6.67,1019.3333333333334,85.95833333333333,0.0,0.0,,Clouds,15-20°C,False,False
2020-07-05,0.0,0,0.0,0.0,20.27208333333333,15.68,23.79,20.484583333333333,81.54166666666667,5.767499999999999,7.31,1017.5416666666666,92.375,0.11,0.0,,Clouds,20-25°C,True,False
2020-07-06,0.0,0,0.0,0.0,16.487916666666667,11.58,21.09,15.926250000000001,66.41666666666667,4.526666666666666,6.13,1021.4166666666666,55.083333333333336,0.1,0.0,,Clouds,15-20°C,True,False
2020-07-07,0.0,0,0.0,0.0,17.921666666666667,9.77,24.66,17.39125,63.0,1.7479166666666668,2.85,1021.4166666666666,16.916666666666668,0.0,0.0,,Clear,15-20°C,False,False
2020-07-08,0.0,0,0.0,0.0,20.467916666666667,12.71,26.46,20.34958333333333,68.45833333333333,3.13625,4.96,1018.125,48.041666666666664,0.0,0.0,,Clouds,20-25°C,False,False
2020-07-09,0.0,0,0.0,0.0,23.534583333333334,15.98,30.88,23.484583333333333,63.166666666666664,3.1641666666666666,5.45,1015.125,30.458333333333332,0.0,0.0,,Clouds,20-25°C,False,False
2020-07-10,0.0,0,0.0,0.0,18.809166666666666,13.61,22.07,18.57875,70.20833333333333,4.3012500000000005,5.49,1017.125,58.291666666666664,0.54,0.0,,Clouds,15-20°C,True,False
2020-07-11,4.72007722007722,60,7.621149154261706,58389.3309,17.457916666666666,10.36,22.73,16.827916666666667,60.041666666666664,3.22875,5.25,1024.8333333333333,28.458333333333332,0.0,0.0,,Clear,15-20°C,False,False
2020-07-12,4.695945945945946,75,7.964141204246154,67124.1647,18.765416666666667,10.87,24.7,18.173750000000002,56.541666666666664,3.6604166666666664,4.84,1025.25,22.958333333333332,0.0,0.0,,Clouds,15-20°C,False,False
2020-07-13,11.761583011583012,90,16.03458090031754,84194.3207,20.34541666666667,12.66,26.94,19.86625,52.541666666666664,3.3425,4.28,1022.0833333333334,33.208333333333336,0.0,0.0,,Clouds,20-25°C,False,False
2020-07-14,9.604247104247104,90,14.139156014359486,89927.6646,18.6825,14.72,22.07,18.437916666666666,70.16666666666667,2.7279166666666668,4.03,1017.1666666666666,92.70833333333333,2.52,0.0,,Clouds,15-20°C,True,False
2020-07-15,6.609555984555985,60,8.96118381952804,86306.3425,18.340833333333332,15.28,21.21,18.22125,76.25,2.3425,4.43,1016.5416666666666,97.45833333333333,0.5,0.0,,Clouds,15-20°C,True,False
2020-07-16,8.416988416988417,75,11.070375857927784,105244.0009,17.96375,15.6,20.47,17.892500000000002,79.54166666666667,3.188333333333333,4.28,1020.25,97.875,0.0,0.0,,Clouds,15-20°C,False,False
2020-07-17,8.158783783783784,60,10.28565356733169,101107.3333,20.5325,15.5,25.99,20.499166666666667,71.25,1.88,2.66,1021.5833333333334,75.125,0.0,0.0,,Clouds,20-25°C,False,False
2020-07-18,8.445945945945946,65,10.744743607175696,113686.1747,21.77208333333333,14.84,28.69,21.672083333333333,64.875,1.9404166666666667,2.93,1018.9166666666666,28.416666666666668,0.0,0.0,,Clouds,20-25°C,False,False
2020-07-19,7.403474903474904,65,10.355363646135089,110743.3335,22.4825,13.7,30.16,22.164583333333336,59.291666666666664,2.3158333333333334,4.42,1016.5,50.5,0.0,0.0,,Clouds,20-25°C,False,False
2020-07-20,8.725868725868725,60,11.10909627322886,113964.0092,20.231666666666666,15.82,25.47,20.02375,65.625,4.815833333333333,5.4,1018.9166666666666,31.416666666666668,0.0,0.0,,Clouds,20-25°C,False,False
2020-07-21,8.349420849420849,80,11.15071715836397,114453.8365,19.381249999999998,12.36,25.42,18.745416666666667,52.458333333333336,4.380833333333333,5.48,1022.875,1.125,0.0,0.0,,Clear,15-20°C,False,False
2020-07-22,8.583494208494209,300,12.341071866145777,111716.5007,19.25166666666667,12.23,24.99,18.665833333333335,54.916666666666664,3.8541666666666665,5.22,1021.9166666666666,33.083333333333336,0.0,0.0,,Clouds,15-20°C,False,False
2020-07-23,7.473455598455598,45,8.875678170861987,109908.2839,21.243333333333332,13.0,28.13,20.734166666666667,51.666666666666664,1.7725,3.09,1017.25,90.66666666666667,0.0,0.0,,Clouds,20-25°C,False,False
2020-07-24,7.876447876447877,60,9.68620085680266,108138.8352,20.55875,16.42,24.38,20.35291666666667,64.41666666666667,2.6591666666666667,3.82,1015.2083333333334,60.25,0.11,0.0,,Clouds,20-25°C,True,False
2020-07-25,15.238899613899614,75,17.77599150046997,131148.6656,21.169999999999998,16.05,26.17,21.13416666666667,68.375,3.8350000000000004,6.28,1012.7083333333334,91.33333333333333,2.94,0.0,,Clouds,20-25°C,True,False
2020-07-26,12.707528957528957,65,14.686663976814893,128821.0001,20.264166666666664,15.7,24.96,20.22041666666667,71.75,3.6558333333333333,4.76,1014.3333333333334,70.5,4.07,0.0,,Clouds,20-25°C,True,False
2020-07-27,11.657818532818533,75,14.104192426637331,123181.9999,23.658749999999998,14.67,31.64,23.16,56.0,4.828333333333333,7.2,1012.4166666666666,16.458333333333332,0.0,0.0,,Clouds,20-25°C,False,False
2020-07-28,12.98503861003861,200,15.992250299026312,132855.9999,20.45,15.26,23.89,20.155416666666667,61.458333333333336,4.331666666666666,5.44,1016.2916666666666,61.208333333333336,0.48,0.0,,Clouds,20-25°C,True,False
2020-07-29,11.778474903474903,65,14.45319657887178,126585.5001,19.26125,11.07,26.09,18.820416666666667,58.875,1.5729166666666667,2.54,1020.5833333333334,10.083333333333334,0.0,0.0,,Clear,15-20°C,False,False
2020-07-30,10.49469111969112,75,12.572684700593934,119912.1647,23.380416666666665,13.33,32.04,22.557916666666667,46.166666666666664,2.5175,2.87,1017.75,0.0,0.0,0.0,,Clear,20-25°C,False,False
2020-07-31,7.128378378378378,45,9.093745664637323,92823.999,28.128333333333334,18.54,38.51,28.490416666666665,46.666666666666664,3.2258333333333336,4.52,1013.25,31.708333333333332,2.53,0.0,,Clear,25-30°C,True,False
2020-08-01,11.619208494208495,60,14.085558996240339,136032.3311,23.089166666666667,19.04,27.27,23.314999999999998,70.0,3.1925000000000003,4.35,1016.375,59.708333333333336,0.0,0.0,,Clouds,20-25°C,False,False
2020-08-02,11.590250965250965,65,13.803216636249749,133612.0366,19.900833333333335,16.23,24.15,19.559583333333332,61.791666666666664,3.7416666666666667,5.13,1017.7083333333334,83.5,0.0,0.0,,Clouds,15-20°C,False,False
2020-08-03,14.572876447876448,90,16.450428816168095,140668.6729,17.27875,13.55,21.85,16.935,71.70833333333333,3.529166666666667,6.04,1015.5416666666666,65.91666666666667,0.23,0.0,,Clouds,15-20°C,True,False
2020-08-04,19.295366795366796,100,20.853021271446153,152944.4997,18.89625,11.15,25.37,18.44333333333333,61.291666666666664,1.9595833333333335,3.24,1017.7083333333334,6.583333333333333,0.0,0.0,,Clear,15-20°C,False,False
2020-08-05,16.935328185328185,100,19.71353676071462,145636.4994,22.512083333333333,12.88,30.7,21.783749999999998,49.458333333333336,2.5166666666666666,3.34,1016.25,0.0,0.0,0.0,,Clear,20-25°C,False,False
2020-08-06,14.232625482625483,110,16.97386115728693,134323.1679,25.479583333333334,15.9,33.85,24.618333333333336,44.791666666666664,2.06375,3.16,1017.1666666666666,24.875,0.0,0.0,,Clear,25-30°C,False,False
2020-08-07,10.190637065637066,70,12.538683713244342,121447.4994,28.044583333333335,18.57,35.87,27.825416666666666,48.208333333333336,2.4162500000000002,3.12,1017.5833333333334,0.0,0.0,0.0,,Clear,25-30°C,False,False
2020-08-08,12.227316602316602,70,14.456113072229284,131127.6674,29.089583333333334,20.11,36.88,28.883333333333336,45.5,1.9920833333333334,2.7,1017.1666666666666,20.25,0.0,0.0,,Clouds,25-30°C,False,False
2020-08-09,10.991795366795367,65,13.105206290905995,118582.8255,29.725416666666664,22.65,38.15,30.433333333333334,50.75,2.4904166666666665,5.62,1014.3333333333334,42.958333333333336,0.0,0.0,,Clouds,25-30°C,False,False
2020-08-10,12.816119691119692,70,14.602291440309413,136498.8306,27.37375,22.08,33.45,28.149583333333336,60.791666666666664,1.5416666666666667,2.53,1013.0,77.54166666666667,0.0,0.0,,Clouds,25-30°C,False,False
2020-08-11,13.593146718146718,90,15.790364075155985,137879.3352,27.0475,20.89,35.69,27.78125,60.833333333333336,1.6408333333333334,3.09,1013.5,85.70833333333333,0.0,0.0,,Clouds,25-30°C,False,False
2020-08-12,11.177606177606178,75,13.563995018173573,137445.8332,26.685000000000002,21.21,34.96,27.853333333333335,69.45833333333333,1.8937499999999998,4.51,1012.125,43.958333333333336,4.279999999999999,0.0,,Clouds,25-30°C,True,False
2020-08-13,12.548262548262548,80,14.288960627734381,142231.5012,23.389583333333334,20.36,27.9,23.82625,74.16666666666667,3.8554166666666667,5.67,1012.625,66.125,0.37,0.0,,Clouds,20-25°C,True,False
2020-08-14,10.854247104247104,60,12.849422907705753,135538.8326,21.39833333333333,18.89,26.75,21.743750000000002,81.33333333333333,3.1183333333333336,4.4,1014.5833333333334,74.91666666666667,2.47,0.0,,Clouds,20-25°C,True,False
2020-08-15,15.603281853281853,80,17.33716958988433,149837.7998,22.058333333333334,17.47,27.18,22.49291666666667,78.79166666666667,1.38,2.34,1014.0416666666666,48.25,1.0,0.0,,Clouds,20-25°C,True,False
2020-08-16,10.014478764478765,75,12.779932921727557,130145.7535,20.804583333333333,17.69,26.19,21.039166666666667,81.29166666666667,2.5283333333333333,3.89,1010.7083333333334,59.375,3.81,0.0,,Clouds,20-25°C,True,False
2020-08-17,11.718146718146718,60,13.792687964149222,134840.8345,19.06625,15.99,22.73,19.188333333333333,82.70833333333333,3.32375,5.08,1011.0416666666666,60.0,0.26,0.0,,Clouds,15-20°C,True,False
2020-08-18,15.183397683397683,100,16.8460852587996,153694.9995,20.895416666666666,15.49,25.97,20.934583333333332,72.375,2.152083333333333,3.61,1011.9166666666666,52.25,0.0,0.0,,Clouds,20-25°C,False,False
2020-08-19,13.651061776061775,90,16.547120689752717,148436.4987,21.196666666666665,17.04,25.08,21.49291666666667,81.20833333333333,3.4141666666666666,4.46,1008.0416666666666,92.25,4.7,0.0,,Clouds,20-25°C,True,False
2020-08-20,16.77123552123552,100,18.882333628113678,152947.4998,25.817916666666665,19.66,32.25,26.525000000000002,68.625,2.966666666666667,4.91,1005.6666666666666,69.375,0.48000000000000004,0.0,,Clouds,25-30°C,True,False
2020-08-21,11.035231660231661,70,13.711422386370495,136315.7646,24.347083333333334,20.48,28.43,24.59583333333333,65.66666666666667,4.933333333333334,6.88,1010.9583333333334,62.291666666666664,4.890000000000001,0.0,,Clouds,20-25°C,True,False
2020-08-22,15.873552123552123,80,17.78973264197349,149375.6992,21.0075,16.26,25.48,20.877083333333335,65.625,5.065833333333333,7.15,1018.2083333333334,68.16666666666667,0.0,0.0,,Clouds,20-25°C,False,False
2020-08-23,12.316602316602317,75,14.958179410600888,143425.0012,18.642083333333336,15.1,22.3,18.3425,68.20833333333333,3.6754166666666666,4.96,1020.25,59.625,0.0,0.0,,Clouds,15-20°C,False,False
2020-08-24,12.097007722007723,75,14.16965394514267,146325.1658,17.581666666666667,12.88,22.28,17.28875,72.5,2.4120833333333334,3.7,1018.75,77.75,0.25,0.0,,Clouds,15-20°C,True,False
2020-08-25,11.52027027027027,65,13.800173349470858,143969.3321,20.770416666666666,14.53,28.32,20.660416666666666,67.375,5.90875,9.22,1010.375,76.375,0.72,0.0,,Clouds,20-25°C,True,False
2020-08-26,13.086389961389962,250,15.440381381545816,146973.1674,19.400833333333335,14.99,24.22,19.120416666666667,66.0,5.179583333333333,7.69,1017.0416666666666,80.70833333333333,0.0,0.0,,Clouds,15-20°C,False,False
